a,customer_id,customer_index,date,quantity,amount
2515,9005,856,1998-04-10,5,65.34
2516,9008,857,1997-02-03,1,13.7
2517,9019,858,1997-02-03,5,72.85
2518,9019,858,1997-02-13,2,29.98
2519,9024,859,1997-02-03,1,10.78
2520,9041,860,1997-02-03,2,29.58
2521,9046,861,1997-02-03,2,30.32
2522,9046,861,1997-06-03,1,15.96
2523,9046,861,1997-06-11,1,9.98
2524,9046,861,1998-01-04,3,40.97
2525,9046,861,1998-01-09,3,40.97
2526,9064,862,1997-02-03,2,57.54
2527,9080,863,1997-02-03,1,11.77
2528,9093,864,1997-02-03,1,10.77
2529,9104,865,1997-02-03,2,25.54
2530,9104,865,1997-05-18,3,43.09
2531,9109,866,1997-02-03,1,28.99
2532,9120,867,1997-02-03,1,14.79
2533,9120,867,1997-02-23,1,13.77
2534,9120,867,1997-03-16,2,24.98
2535,9120,867,1997-03-25,2,28.93
2536,9120,867,1997-04-13,1,14.96
2537,9120,867,1997-08-10,2,26.94
2538,9120,867,1997-08-15,2,29.93
2539,9120,867,1997-09-11,2,25.98
2540,9120,867,1997-10-07,2,25.98
2541,9120,867,1997-10-07,2,25.98
2542,9120,867,1997-10-22,3,37.97
2543,9120,867,1997-11-07,2,25.98
2544,9120,867,1997-11-16,1,12.99
2545,9120,867,1997-12-08,2,27.48
2546,9120,867,1997-12-15,2,26.98
2547,9120,867,1998-01-07,4,46.96
2548,9120,867,1998-01-19,2,24.48
2549,9120,867,1998-02-02,1,11.99
2550,9120,867,1998-02-16,2,25.48
2551,9120,867,1998-03-03,3,37.86
2552,9120,867,1998-03-18,3,38.97
2553,9120,867,1998-05-18,1,14.99
2554,9126,868,1997-02-03,2,50.0
2555,9142,869,1997-02-03,1,15.36
2556,9160,870,1997-02-03,1,14.37
2557,9160,870,1997-12-22,1,8.99
2558,9160,870,1998-03-04,1,14.49
2559,9175,871,1997-02-03,1,15.36
2560,9197,872,1997-02-03,2,29.73
2561,9204,873,1997-02-03,1,15.76
2562,9204,873,1997-02-04,1,9.77
2563,9211,874,1997-02-03,1,14.96
2564,9232,875,1997-02-03,1,9.77
2565,9247,876,1997-02-03,3,56.35
2566,9247,876,1997-08-16,4,46.5
2567,2213,877,1997-02-04,2,28.34
2568,2213,877,1997-05-31,1,26.75
2569,6848,878,1997-02-04,4,47.3
2570,9251,879,1997-02-04,2,32.32
2571,9258,880,1997-02-04,3,27.57
2572,9258,880,1997-03-28,1,14.96
2573,9258,880,1997-04-06,1,15.96
2574,9258,880,1998-03-25,1,12.99
2575,9258,880,1998-04-15,1,6.28
2576,9258,880,1998-04-17,1,28.49
2577,9258,880,1998-05-07,1,14.49
2578,9267,881,1997-02-04,2,29.92
2579,9274,882,1997-02-04,1,30.99
2580,9274,882,1997-04-14,1,10.77
2581,9274,882,1998-06-16,3,26.97
2582,9278,883,1997-02-04,1,14.96
2583,9278,883,1997-05-22,2,29.92
2584,9288,884,1997-02-04,2,27.76
2585,9305,885,1997-02-04,2,23.54
2586,9307,886,1997-02-04,2,65.13
2587,9307,886,1997-02-07,3,60.43
2588,9307,886,1997-02-07,1,7.98
2589,9307,886,1997-04-19,2,18.95
2590,9307,886,1997-06-16,2,32.77
2591,9307,886,1997-08-20,8,123.28
2592,9307,886,1998-03-04,6,74.93
2593,9307,886,1998-03-06,1,60.99
2594,9322,887,1997-02-04,1,10.78
2595,9322,887,1997-12-04,2,35.48
2596,9333,888,1997-02-04,2,42.98
2597,9348,889,1997-02-04,1,14.99
2598,9348,889,1997-05-11,4,51.6
2599,9352,890,1997-02-04,1,6.79
2600,9365,891,1997-02-04,1,19.99
2601,9389,892,1997-02-04,1,15.36
2602,9394,893,1997-02-04,2,48.6
2603,9394,893,1997-07-21,2,45.4
2604,9407,894,1997-02-04,2,11.58
2605,9420,895,1997-02-04,1,19.99
2606,9442,896,1997-02-04,2,30.33
2607,9443,897,1997-02-04,1,6.79
2608,9443,897,1997-02-05,1,11.77
2609,9443,897,1997-03-06,1,5.78
2610,9443,897,1997-03-20,1,9.77
2611,9443,897,1997-04-10,1,14.37
2612,9443,897,1997-05-18,1,6.79
2613,9454,898,1997-02-04,1,13.97
2614,9454,898,1997-02-04,1,13.97
2615,9454,898,1997-04-17,1,14.96
2616,9468,899,1997-02-04,2,22.94
2617,9468,899,1998-03-20,1,11.49
2618,9468,899,1998-05-19,1,8.38
2619,9468,899,1998-06-25,1,9.49
2620,9479,900,1997-02-04,1,13.77
2621,9479,900,1997-07-28,2,54.73
2622,9479,900,1998-01-05,1,16.99
2623,9479,900,1998-04-27,2,35.86
2624,9479,900,1998-04-30,3,44.97
2625,9485,901,1997-02-04,1,52.77
2626,9494,902,1997-02-04,3,33.51
2627,9494,902,1997-04-13,3,53.5
2628,9494,902,1998-06-04,5,60.84
2629,9504,903,1997-02-04,1,14.37
2630,9504,903,1998-04-06,1,22.49
2631,9521,904,1997-02-04,2,31.33
2632,9521,904,1997-02-20,3,35.51
2633,9525,905,1997-02-04,1,15.76
2634,9539,906,1997-02-04,1,20.99
2635,9539,906,1997-10-09,5,68.45
2636,9554,907,1997-02-04,1,14.77
2637,9555,908,1997-02-04,1,15.36
2638,9555,908,1997-02-05,2,26.14
2639,9555,908,1997-02-18,2,28.74
2640,9555,908,1997-04-22,3,39.51
2641,9555,908,1997-05-06,2,24.33
2642,9555,908,1997-05-13,2,20.54
2643,9555,908,1997-07-06,2,30.32
2644,9555,908,1997-08-05,1,15.36
2645,9555,908,1997-12-07,1,10.49
2646,9555,908,1997-12-07,1,10.49
2647,9568,909,1997-02-04,2,25.74
2648,9568,909,1997-06-16,2,30.33
2649,9568,909,1997-06-25,2,25.74
2650,9568,909,1998-02-26,3,34.24
2651,9568,909,1998-04-06,1,9.08
2652,9568,909,1998-04-16,1,8.38
2653,9572,910,1997-02-04,10,224.28
2654,9572,910,1997-05-04,9,152.72
2655,9572,910,1997-11-09,9,204.91
2656,9574,911,1997-02-04,1,11.77
2657,9593,912,1997-02-04,1,4.79
2658,2198,913,1997-02-05,1,13.77
2659,9202,914,1997-02-05,2,23.54
2660,9202,914,1998-04-10,2,23.98
2661,9611,915,1997-02-05,4,37.56
2662,9622,916,1997-02-05,7,92.81
2663,9622,916,1997-05-26,3,36.5
2664,9626,917,1997-02-05,1,13.77
2665,9671,918,1997-02-05,1,12.77
2666,9687,919,1997-02-05,1,8.77
2667,9704,920,1997-02-05,1,13.97
2668,9719,921,1997-02-05,2,30.53
2669,9719,921,1997-07-30,4,65.54
2670,9719,921,1997-09-22,2,45.48
2671,9719,921,1997-10-11,4,59.96
2672,9719,921,1997-12-11,4,59.96
2673,9719,921,1998-01-30,2,45.48
2674,9719,921,1998-04-22,4,59.96
2675,9722,922,1997-02-05,5,65.64
2676,9734,923,1997-02-05,1,14.37
2677,9756,924,1997-02-05,2,12.57
2678,9756,924,1997-11-09,3,29.97
2679,9756,924,1998-06-04,1,12.99
2680,9756,924,1998-06-05,1,14.99
2681,9770,925,1997-02-05,2,29.92
2682,9786,926,1997-02-05,3,37.47
2683,9810,927,1997-02-05,2,24.74
2684,9810,927,1998-04-22,1,12.58
2685,9810,927,1998-05-19,2,23.98
2686,9810,927,1998-06-05,2,23.98
2687,9825,928,1997-02-05,2,20.74
2688,9825,928,1997-04-06,1,14.37
2689,9825,928,1998-03-04,1,10.49
2690,9826,929,1997-02-05,1,13.97
2691,9830,930,1997-02-05,4,38.7
2692,9830,930,1997-03-25,3,44.57
2693,9830,930,1997-04-05,2,20.89
2694,9830,930,1997-06-17,1,9.98
2695,9830,930,1997-08-07,1,24.99
2696,9842,931,1997-02-05,1,14.37
2697,9848,932,1997-02-05,2,24.96
2698,9848,932,1997-03-09,2,25.94
2699,9848,932,1998-02-26,1,12.58
2700,9848,932,1998-05-01,1,9.49
2701,9848,932,1998-05-23,2,29.98
2702,9849,933,1997-02-05,1,20.97
2703,9849,933,1997-07-16,2,28.74
2704,9858,934,1997-02-05,2,29.92
2705,9873,935,1997-02-05,1,14.96
2706,9873,935,1997-02-23,1,17.9
2707,9878,936,1997-02-05,2,39.14
2708,9887,937,1997-02-05,1,11.77
2709,9887,937,1997-03-03,1,15.99
2710,3580,938,1997-02-06,1,35.77
2711,3580,938,1997-06-02,1,14.96
2712,3580,938,1997-09-25,3,8.97
2713,3874,939,1997-02-06,4,58.47
2714,7273,940,1997-02-06,2,24.54
2715,7273,940,1997-02-27,2,29.93
2716,7273,940,1997-12-07,2,25.48
2717,7416,941,1997-02-06,4,51.38
2718,8572,942,1997-02-06,13,182.02
2719,9303,943,1997-02-06,2,26.95
2720,9759,944,1997-02-06,3,31.11
2721,9759,944,1997-03-17,2,31.48
2722,9759,944,1997-09-30,3,56.47
2723,9759,944,1998-01-05,6,78.94
2724,9895,945,1997-02-06,1,15.9
2725,9903,946,1997-02-06,2,27.76
2726,9903,946,1997-02-22,5,75.84
2727,9903,946,1997-02-26,2,18.55
2728,9903,946,1997-03-10,1,9.77
2729,9903,946,1997-05-24,1,12.25
2730,9903,946,1998-02-27,1,10.49
2731,9911,947,1997-02-06,1,18.36
2732,9916,948,1997-02-06,2,30.67
2733,9916,948,1997-03-21,1,14.96
2734,9919,949,1997-02-06,3,32.92
2735,9919,949,1997-02-07,2,20.95
2736,9919,949,1997-02-12,2,26.73
2737,9919,949,1997-02-14,1,4.79
2738,9919,949,1997-03-03,2,26.93
2739,9919,949,1997-08-13,1,8.79
2740,9919,949,1997-09-15,2,21.98
2741,9919,949,1997-09-22,3,30.97
2742,9919,949,1997-12-09,1,12.99
2743,9919,949,1997-12-14,1,12.49
2744,9919,949,1998-02-08,1,4.49
2745,9919,949,1998-04-14,1,12.49
2746,9919,949,1998-05-07,1,11.88
2747,9926,950,1997-02-06,1,14.96
2748,9926,950,1997-02-14,2,30.72
2749,9927,951,1997-02-06,4,52.48
2750,9938,952,1997-02-06,12,141.16
2751,9938,952,1997-02-22,8,125.69
2752,9943,953,1997-02-06,1,11.77
2753,9958,954,1997-02-06,3,30.93
2754,9965,955,1997-02-06,7,122.9
2755,9965,955,1997-03-13,9,135.92
2756,9965,955,1997-05-18,7,142.9
2757,9965,955,1997-05-21,2,39.0
2758,9965,955,1997-07-24,4,81.0
2759,9971,956,1997-02-06,1,18.36
2760,9971,956,1998-06-16,1,11.49
2761,9985,957,1997-02-06,1,12.49
2762,9985,957,1997-03-25,1,12.79
2763,9987,958,1997-02-06,1,19.99
2764,10002,959,1997-02-06,6,77.21
2765,10020,960,1997-02-06,1,40.97
2766,10041,961,1997-02-06,1,13.97
2767,10048,962,1997-02-06,1,10.97
2768,10048,962,1997-02-13,1,13.97
2769,10048,962,1997-12-09,3,61.47
2770,10057,963,1997-02-06,1,18.99
2771,10061,964,1997-02-06,1,11.97
2772,10061,964,1997-03-25,2,28.76
2773,10061,964,1997-03-31,2,26.13
2774,10061,964,1997-05-16,1,14.79
2775,10061,964,1997-06-30,1,26.75
2776,10061,964,1997-07-14,1,38.1
2777,10061,964,1997-08-12,1,11.77
2778,10061,964,1997-09-05,1,14.79
2779,10061,964,1997-10-10,3,41.97
2780,10061,964,1998-03-25,3,38.55
2781,10061,964,1998-04-12,3,49.47
2782,10061,964,1998-06-04,2,29.48
2783,10064,965,1997-02-06,1,13.97
2784,10064,965,1997-04-24,4,42.02
2785,10064,965,1998-01-19,1,22.99
2786,10081,966,1997-02-06,2,25.76
2787,10081,966,1998-01-28,2,28.07
2788,10085,967,1997-02-06,2,29.33
2789,10085,967,1997-02-26,2,29.92
2790,10085,967,1997-03-03,4,44.9
2791,10085,967,1997-04-22,1,14.37
2792,10085,967,1997-06-20,1,39.51
2793,10085,967,1997-07-27,4,57.5
2794,10085,967,1997-09-03,1,68.77
2795,10085,967,1997-12-15,2,27.48
2796,10085,967,1998-02-17,2,28.21
2797,10085,967,1998-03-14,2,23.98
2798,10085,967,1998-03-23,1,14.49
2799,10096,968,1997-02-06,1,9.97
2800,10096,968,1998-01-09,1,13.49
2801,10096,968,1998-01-18,1,68.99
2802,10096,968,1998-06-28,2,28.48
2803,10102,969,1997-02-06,4,80.71
2804,10102,969,1997-02-12,3,49.33
2805,10102,969,1997-02-22,3,41.29
2806,10102,969,1997-06-02,2,28.93
2807,10102,969,1997-06-04,1,5.76
2808,10102,969,1997-06-14,1,42.77
2809,10102,969,1998-02-15,1,33.99
2810,10102,969,1998-05-02,1,32.99
2811,10102,969,1998-05-02,1,23.99
2812,10112,970,1997-02-06,1,9.77
2813,10122,971,1997-02-06,2,25.54
2814,10122,971,1997-03-30,1,9.97
2815,10122,971,1997-05-17,1,14.96
2816,10126,972,1997-02-06,6,96.29
2817,10137,973,1997-02-06,1,28.99
2818,10137,973,1997-06-08,3,38.51
2819,10145,974,1997-02-06,2,31.52
2820,10151,975,1997-02-06,3,37.31
2821,10151,975,1997-02-09,2,32.74
2822,10151,975,1997-07-23,2,29.98
2823,10151,975,1997-07-27,4,57.68
2824,10151,975,1997-07-27,4,57.68
2825,10151,975,1997-07-29,1,9.99
2826,10151,975,1997-09-03,4,54.67
2827,10151,975,1997-09-07,3,39.7
2828,10162,976,1997-02-06,1,14.96
2829,10163,977,1997-02-06,4,56.27
2830,10163,977,1997-03-23,1,22.97
2831,10163,977,1997-04-27,2,50.74
2832,10163,977,1998-01-18,1,37.49
2833,10178,978,1997-02-06,1,15.36
2834,10193,979,1997-02-06,1,17.9
2835,10193,979,1997-11-09,2,15.98
2836,10193,979,1998-02-20,1,14.99
2837,10193,979,1998-03-15,1,14.99
2838,10193,979,1998-03-17,1,11.88
2839,10208,980,1997-02-06,6,113.94
2840,10196,981,1997-02-07,3,30.31
2841,10196,981,1997-04-16,3,41.49
2842,10196,981,1997-05-30,3,35.3
2843,10220,982,1997-02-07,1,16.7
2844,10220,982,1997-05-31,2,31.6
2845,10220,982,1997-08-16,2,23.54
2846,10220,982,1997-10-07,2,25.98
2847,10227,983,1997-02-07,1,13.97
2848,10227,983,1998-01-05,1,15.49
2849,10245,984,1997-02-07,1,13.97
2850,10248,985,1997-02-07,2,40.74
2851,10248,985,1997-04-08,3,36.44
2852,10248,985,1997-04-09,2,20.74
2853,10248,985,1997-04-30,1,28.3
2854,10248,985,1997-06-24,2,30.42
2855,10248,985,1997-07-26,6,77.63
2856,10248,985,1997-08-01,1,16.7
2857,10248,985,1998-05-25,2,25.98
2858,10260,986,1997-02-07,2,28.93
2859,10279,987,1997-02-07,2,28.34
2860,10282,988,1997-02-07,1,14.96
2861,10282,988,1997-06-27,3,43.9
2862,10299,989,1997-02-07,2,39.98
2863,10306,990,1997-02-07,5,55.27
2864,10306,990,1997-07-27,3,40.51
2865,10306,990,1997-11-07,8,97.92
2866,10306,990,1998-01-17,11,149.94
2867,10306,990,1998-03-30,5,75.53
2868,10306,990,1998-04-24,2,23.76
2869,10306,990,1998-06-10,4,60.49
2870,10319,991,1997-02-07,1,13.97
2871,10337,992,1997-02-07,4,49.68
2872,10351,993,1997-02-07,3,30.31
2873,10352,994,1997-02-07,4,59.96
2874,10352,994,1997-02-13,2,39.98
2875,10352,994,1997-04-23,2,44.98
2876,10352,994,1998-02-25,4,62.96
2877,10386,995,1997-02-07,2,29.73
2878,10403,996,1997-02-07,3,45.68
2879,10421,997,1997-02-07,1,11.77
2880,10438,998,1997-02-07,2,28.76
2881,10440,999,1997-02-07,1,10.78
2882,10440,999,1997-02-19,1,10.78
2883,10447,1000,1997-02-07,1,9.97
2884,10447,1000,1997-03-13,1,13.77
2885,10447,1000,1997-04-28,1,13.77
2886,10447,1000,1997-06-04,1,10.77
2887,10447,1000,1997-07-28,2,26.73
2888,10447,1000,1998-01-10,2,27.98
2889,10447,1000,1998-01-16,1,25.49
2890,10447,1000,1998-05-09,2,28.48
2891,10453,1001,1997-02-07,1,38.77
2892,10478,1002,1997-02-07,1,11.77
2893,10486,1003,1997-02-07,3,59.34
2894,10486,1003,1997-08-13,3,68.31
2895,10492,1004,1997-02-07,2,27.94
2896,10497,1005,1997-02-07,2,27.53
2897,10497,1005,1997-03-06,1,15.76
2898,10506,1006,1997-02-07,1,14.37
2899,5837,1007,1997-02-08,11,119.55
2900,6468,1008,1997-02-08,1,36.77
2901,6468,1008,1997-02-18,1,20.99
2902,6468,1008,1997-10-28,1,16.49
2903,6468,1008,1997-11-06,1,16.49
2904,6468,1008,1997-12-06,5,104.95
2905,6468,1008,1997-12-13,1,28.99
2906,9650,1009,1997-02-08,1,11.77
2907,10355,1010,1997-02-08,10,154.18
2908,10355,1010,1997-03-25,1,41.9
2909,10355,1010,1997-03-26,7,98.61
2910,10355,1010,1997-06-19,13,255.35
2911,10355,1010,1997-06-20,1,11.77
2912,10355,1010,1997-07-06,15,207.02
2913,10515,1011,1997-02-08,3,35.23
2914,10515,1011,1997-05-17,3,64.01
2915,10515,1011,1997-06-20,3,41.69
2916,10515,1011,1997-11-06,4,49.96
2917,10515,1011,1998-01-09,2,26.98
2918,10515,1011,1998-03-02,3,34.94
2919,10515,1011,1998-03-15,1,25.49
2920,10521,1012,1997-02-08,1,29.99
2921,10521,1012,1997-12-04,1,12.99
2922,10542,1013,1997-02-08,1,13.97
2923,10542,1013,1998-03-17,1,14.42
2924,10559,1014,1997-02-08,1,32.99
2925,10565,1015,1997-02-08,2,24.73
2926,10565,1015,1997-03-01,2,26.14
2927,10565,1015,1997-04-19,3,37.91
2928,10565,1015,1997-08-09,4,56.92
2929,10593,1016,1997-02-08,2,28.74
2930,10600,1017,1997-02-08,1,10.78
2931,10600,1017,1997-02-20,1,9.98
2932,10600,1017,1997-02-22,1,10.78
2933,10600,1017,1997-03-28,2,19.55
2934,10600,1017,1997-04-04,1,9.98
2935,10600,1017,1997-04-26,1,10.78
2936,10600,1017,1997-05-05,1,9.98
2937,10600,1017,1997-06-16,1,9.98
2938,10600,1017,1997-07-07,1,10.78
2939,10600,1017,1997-07-07,1,9.98
2940,10600,1017,1997-07-21,1,9.98
2941,10600,1017,1997-07-28,2,20.76
2942,10600,1017,1997-09-02,1,10.78
2943,10600,1017,1997-09-23,1,10.99
2944,10600,1017,1997-10-10,1,10.99
2945,10600,1017,1997-10-11,1,10.99
2946,10600,1017,1997-10-17,1,11.99
2947,10600,1017,1997-10-21,3,32.97
2948,10600,1017,1998-01-22,1,12.49
2949,10600,1017,1998-01-26,2,21.98
2950,10600,1017,1998-02-11,2,21.98
2951,10600,1017,1998-03-01,2,22.48
2952,10600,1017,1998-03-08,1,11.99
2953,10600,1017,1998-04-21,2,14.98
2954,10600,1017,1998-05-07,1,13.99
2955,10600,1017,1998-05-11,3,34.97
2956,10600,1017,1998-06-24,2,21.98
2957,10609,1018,1997-02-08,1,24.77
2958,10609,1018,1997-04-13,4,49.48
2959,10609,1018,1998-01-10,4,62.46
2960,10609,1018,1998-03-04,4,81.03
2961,10609,1018,1998-05-22,2,21.87
2962,10610,1019,1997-02-08,1,9.97
2963,10627,1020,1997-02-08,1,17.7
2964,10634,1021,1997-02-08,2,41.14
2965,10634,1021,1997-06-22,1,29.6
2966,10634,1021,1997-07-08,1,29.6
2967,10642,1022,1997-02-08,1,19.97
2968,10659,1023,1997-02-08,1,11.77
2969,10676,1024,1997-02-08,2,28.67
2970,10689,1025,1997-02-08,3,42.9
2971,10689,1025,1998-01-05,3,43.97
2972,10689,1025,1998-02-26,2,25.57
2973,10689,1025,1998-04-17,2,23.76
2974,10707,1026,1997-02-08,1,15.96
2975,10722,1027,1997-02-08,1,17.99
2976,10734,1028,1997-02-08,1,14.96
2977,10734,1028,1997-10-22,2,20.48
2978,10753,1029,1997-02-08,1,43.99
2979,10766,1030,1997-02-08,1,11.77
2980,10783,1031,1997-02-08,10,153.16
2981,10796,1032,1997-02-08,1,12.97
2982,10814,1033,1997-02-08,1,20.99
2983,10814,1033,1997-11-08,1,21.49
2984,10814,1033,1998-03-21,2,33.98
2985,10814,1033,1998-06-18,1,14.49
2986,10830,1034,1997-02-08,1,14.37
2987,10844,1035,1997-02-08,1,17.9
2988,10861,1036,1997-02-08,1,20.99
2989,10863,1037,1997-02-08,1,19.7
2990,10863,1037,1997-02-12,2,35.76
2991,10863,1037,1997-03-13,2,41.98
2992,10863,1037,1997-04-14,2,43.94
2993,10863,1037,1997-05-19,1,11.77
2994,10863,1037,1997-11-09,1,12.99
2995,10863,1037,1998-01-06,3,43.47
2996,10863,1037,1998-01-23,1,16.99
2997,3647,1038,1997-02-09,1,11.77
2998,3647,1038,1997-07-21,3,57.5
2999,7467,1039,1997-02-09,1,22.3
3000,7467,1039,1997-04-11,1,28.99
3001,9489,1040,1997-02-09,1,11.77
3002,10576,1041,1997-02-09,3,51.7
3003,10576,1041,1997-12-06,7,117.43
3004,10818,1042,1997-02-09,1,11.77
3005,10818,1042,1997-04-01,1,9.77
3006,10818,1042,1997-05-12,1,10.98
3007,10818,1042,1997-06-15,2,24.75
3008,10875,1043,1997-02-09,1,12.49
3009,10880,1044,1997-02-09,1,12.77
3010,10880,1044,1997-09-30,1,19.49
3011,10896,1045,1997-02-09,1,9.99
3012,10907,1046,1997-02-09,5,162.04
3013,10907,1046,1997-02-13,1,13.97
3014,10912,1047,1997-02-09,4,50.88
3015,10925,1048,1997-02-09,3,44.7
3016,10937,1049,1997-02-09,1,9.97
3017,10957,1050,1997-02-09,1,15.36
3018,10974,1051,1997-02-09,5,61.68
3019,10974,1051,1997-04-29,1,14.79
3020,10974,1051,1997-07-01,1,8.97
3021,10974,1051,1997-07-05,1,13.97
3022,10974,1051,1997-08-03,2,28.74
3023,10974,1051,1997-10-19,1,13.99
3024,10974,1051,1997-11-14,1,46.99
3025,10977,1052,1997-02-09,5,74.95
3026,10977,1052,1997-11-03,4,61.96
3027,10977,1052,1997-12-16,1,14.49
3028,10977,1052,1998-02-13,2,30.48
3029,10977,1052,1998-06-11,6,74.33
3030,10993,1053,1997-02-09,4,61.47
3031,11011,1054,1997-02-09,1,14.37
3032,11011,1054,1997-02-11,1,19.99
3033,11011,1054,1997-06-23,1,13.97
3034,11011,1054,1998-02-26,1,15.49
3035,11014,1055,1997-02-09,1,28.99
3036,11021,1056,1997-02-09,3,33.31
3037,11021,1056,1997-05-07,3,42.69
3038,11021,1056,1997-06-08,2,29.33
3039,11021,1056,1997-08-16,3,52.91
3040,11021,1056,1997-09-18,2,30.48
3041,11021,1056,1997-09-23,2,27.48
3042,11021,1056,1997-10-05,5,78.45
3043,11021,1056,1998-01-01,4,52.46
3044,11021,1056,1998-01-15,1,11.99
3045,11021,1056,1998-04-09,4,49.63
3046,11021,1056,1998-06-27,4,59.39
3047,11032,1057,1997-02-09,3,42.9
3048,11044,1058,1997-02-09,3,54.97
3049,11044,1058,1997-04-21,2,40.48
3050,11044,1058,1997-06-22,3,42.17
3051,11044,1058,1997-07-31,3,118.72
3052,11044,1058,1997-10-24,1,35.49
3053,11044,1058,1998-01-14,1,35.49
3054,11046,1059,1997-02-09,7,136.69
3055,11046,1059,1997-02-09,1,13.97
3056,11046,1059,1997-02-10,1,11.99
3057,11049,1060,1997-02-09,4,57.59
3058,11064,1061,1997-02-09,1,9.77
3059,11067,1062,1997-02-09,1,14.77
3060,11067,1062,1997-02-24,3,41.92
3061,11067,1062,1997-05-02,2,25.74
3062,11067,1062,1997-05-12,1,14.96
3063,11084,1063,1997-02-09,1,13.97
3064,11100,1064,1997-02-09,4,86.6
3065,11122,1065,1997-02-09,2,27.94
3066,11147,1066,1997-02-09,1,20.99
3067,1295,1067,1997-02-10,6,90.56
3068,6673,1068,1997-02-10,1,14.37
3069,8081,1069,1997-02-10,2,39.75
3070,10373,1070,1997-02-10,4,57.9
3071,11018,1071,1997-02-10,1,22.99
3072,11018,1071,1997-02-24,1,12.77
3073,11018,1071,1997-03-10,1,13.97
3074,11165,1072,1997-02-10,2,21.76
3075,11185,1073,1997-02-10,2,27.73
3076,11198,1074,1997-02-10,1,15.36
3077,11203,1075,1997-02-10,1,15.99
3078,11203,1075,1997-03-05,1,19.99
3079,11203,1075,1997-03-16,1,12.49
3080,11203,1075,1998-04-03,1,12.49
3081,11207,1076,1997-02-10,1,13.97
3082,11207,1076,1997-05-06,3,37.71
3083,11207,1076,1997-05-16,1,11.77
3084,11207,1076,1997-06-25,1,11.77
3085,11221,1077,1997-02-10,1,15.36
3086,11239,1078,1997-02-10,2,22.74
3087,11258,1079,1997-02-10,3,40.7
3088,11270,1080,1997-02-10,1,0.0
3089,11288,1081,1997-02-10,5,60.64
3090,11288,1081,1997-02-13,7,98.5
3091,11288,1081,1997-02-22,7,105.76
3092,11288,1081,1997-02-25,7,98.16
3093,11288,1081,1997-03-09,6,85.21
3094,11288,1081,1997-03-26,8,112.51
3095,11288,1081,1997-04-07,9,119.71
3096,11288,1081,1997-05-16,7,96.95
3097,11288,1081,1997-06-02,7,110.18
3098,11288,1081,1997-07-28,10,128.69
3099,11288,1081,1997-07-30,5,80.04
3100,11288,1081,1997-07-30,1,16.7
3101,11288,1081,1997-09-22,9,119.41
3102,11288,1081,1997-10-29,9,116.91
3103,11288,1081,1997-12-16,9,118.91
3104,11288,1081,1998-02-11,7,72.82
3105,11288,1081,1998-05-17,6,83.94
3106,11291,1082,1997-02-10,1,13.97
3107,11307,1083,1997-02-10,1,13.97
3108,11314,1084,1997-02-10,1,12.77
3109,11314,1084,1997-02-11,3,80.31
3110,11314,1084,1997-02-26,1,15.36
3111,11319,1085,1997-02-10,1,27.3
3112,11332,1086,1997-02-10,1,26.99
3113,11332,1086,1997-06-23,1,9.98
3114,11339,1087,1997-02-10,2,26.98
3115,11341,1088,1997-02-10,4,69.96
3116,11341,1088,1997-02-17,4,74.96
3117,11341,1088,1997-03-03,1,19.99
3118,11341,1088,1997-03-16,3,73.7
3119,11341,1088,1997-07-04,5,91.83
3120,11341,1088,1997-08-02,5,64.42
3121,11341,1088,1997-08-03,1,14.37
3122,11341,1088,1997-08-30,5,127.64
3123,11341,1088,1997-10-07,1,55.49
3124,11341,1088,1997-10-29,3,39.47
3125,11341,1088,1997-12-07,6,75.44
3126,11341,1088,1997-12-18,2,20.98
3127,11341,1088,1998-01-03,1,13.99
3128,11341,1088,1998-01-17,9,101.41
3129,11341,1088,1998-02-18,1,11.49
3130,11341,1088,1998-02-28,2,31.98
3131,11341,1088,1998-03-13,3,53.36
3132,11353,1089,1997-02-10,1,11.77
3133,11368,1090,1997-02-10,1,12.97
3134,11379,1091,1997-02-10,1,17.96
3135,11379,1091,1997-06-23,1,5.99
3136,11386,1092,1997-02-10,1,12.49
3137,11397,1093,1997-02-10,1,12.49
3138,11397,1093,1997-03-24,3,39.94
3139,11397,1093,1997-04-14,1,12.49
3140,11397,1093,1997-05-05,1,27.75
3141,11403,1094,1997-02-10,1,12.49
3142,11405,1095,1997-02-10,2,19.54
3143,11405,1095,1997-03-13,2,17.75
3144,11405,1095,1997-08-25,5,45.49
3145,11437,1096,1997-02-10,3,37.71
3146,11445,1097,1997-02-10,2,30.53
3147,11445,1097,1997-02-24,1,14.37
3148,11448,1098,1997-02-10,2,15.54
3149,11454,1099,1997-02-10,1,6.79
3150,11454,1099,1997-02-18,2,13.58
3151,11454,1099,1997-04-09,2,28.34
3152,11454,1099,1997-05-06,1,14.99
3153,11454,1099,1997-08-04,1,13.77
3154,10303,1100,1997-02-11,1,17.7
3155,10303,1100,1997-04-09,1,17.7
3156,10303,1100,1997-05-29,1,17.7
3157,10303,1100,1997-12-08,1,17.7
3158,10476,1101,1997-02-11,1,11.77
3159,10476,1101,1997-03-14,1,25.3
3160,10476,1101,1997-03-25,1,13.97
3161,11347,1102,1997-02-11,1,15.36
3162,11347,1102,1997-06-19,1,14.99
3163,11347,1102,1998-03-05,1,12.99
3164,11423,1103,1997-02-11,1,6.79
3165,11462,1104,1997-02-11,10,168.03
3166,11462,1104,1998-02-22,11,162.89
